filename	phoneme	duration	item	height	voice	position	speed	subj
teck_f2	EH1	126.450	teck	mid	-voice	final	habitual	F4
teck_f2	K	96.307	teck	mid	-voice	final	habitual	F4
teck_f3	T	57.972	teck	mid	-voice	final	habitual	F4
teck_f3	EH1	122.193	teck	mid	-voice	final	habitual	F4
teck_f3	K	96.307	teck	mid	-voice	final	habitual	F4
teck_i	T	48.475	teck	mid	-voice	initial	habitual	F4
teck_i	EH1	81.153	teck	mid	-voice	initial	habitual	F4
teck_i	K	65.857	teck	mid	-voice	initial	habitual	F4
teck_i1	T	42.083	teck	mid	-voice	initial	habitual	F4
teck_i1	EH1	88.249	teck	mid	-voice	initial	habitual	F4
teck_i1	K	68.464	teck	mid	-voice	initial	habitual	F4
teck_i2	T	48.367	teck	mid	-voice	initial	habitual	F4
teck_i2	EH1	75.362	teck	mid	-voice	initial	habitual	F4
teck_i2	K	66.364	teck	mid	-voice	initial	habitual	F4
teck_i3	T	49.526	teck	mid	-voice	initial	habitual	F4
teck_i3	EH1	68.595	teck	mid	-voice	initial	habitual	F4
teck_i3	K	65.946	teck	mid	-voice	initial	habitual	F4
teck_m	T	35.184	teck	mid	-voice	mid	habitual	F4
teck_m	EH1	78.380	teck	mid	-voice	mid	habitual	F4
teck_m	K	62.007	teck	mid	-voice	mid	habitual	F4
teck_m1	T	45.166	teck	mid	-voice	mid	habitual	F4
teck_m1	EH1	74.096	teck	mid	-voice	mid	habitual	F4
teck_m1	K	51.070	teck	mid	-voice	mid	habitual	F4
teck_m2	T	52.513	teck	mid	-voice	mid	habitual	F4
teck_m2	EH1	66.997	teck	mid	-voice	mid	habitual	F4
teck_m2	K	60.129	teck	mid	-voice	mid	habitual	F4
teck_m3	T	52.232	teck	mid	-voice	mid	habitual	F4
teck_m3	EH1	78.340	teck	mid	-voice	mid	habitual	F4
teck_m3	K	60.323	teck	mid	-voice	mid	habitual	F4
teg_f	T	89.065	teg	mid	+voice	final	habitual	F4
teg_f	EH1	143.782	teg	mid	+voice	final	habitual	F4
teg_f	G	73.650	teg	mid	+voice	final	habitual	F4
teg_f1	T	55.110	teg	mid	+voice	final	habitual	F4
teg_f1	EH1	140.705	teg	mid	+voice	final	habitual	F4
teg_f1	G	73.994	teg	mid	+voice	final	habitual	F4
teg_f2	T	66.374	teg	mid	+voice	final	habitual	F4
teg_f2	EH1	119.029	teg	mid	+voice	final	habitual	F4
teg_f2	G	91.036	teg	mid	+voice	final	habitual	F4
teg_f3	T	63.533	teg	mid	+voice	final	habitual	F4
teg_f3	EH1	148.990	teg	mid	+voice	final	habitual	F4
teg_f3	G	83.220	teg	mid	+voice	final	habitual	F4
teg_i	T	63.473	teg	mid	+voice	initial	habitual	F4
teg_i	EH1	86.460	teg	mid	+voice	initial	habitual	F4
teg_i	G	40.946	teg	mid	+voice	initial	habitual	F4
teg_i1	T	53.210	teg	mid	+voice	initial	habitual	F4
teg_i1	EH1	85.665	teg	mid	+voice	initial	habitual	F4
teg_i1	G	54.720	teg	mid	+voice	initial	habitual	F4
teg_i2	T	59.880	teg	mid	+voice	initial	habitual	F4
teg_i2	EH1	78.908	teg	mid	+voice	initial	habitual	F4
teg_i2	G	55.123	teg	mid	+voice	initial	habitual	F4
teg_i3	T	63.807	teg	mid	+voice	initial	habitual	F4
teg_i3	EH1	93.035	teg	mid	+voice	initial	habitual	F4
teg_i3	G	52.281	teg	mid	+voice	initial	habitual	F4
teg_m	T	63.744	teg	mid	+voice	mid	habitual	F4
teg_m	EH1	70.570	teg	mid	+voice	mid	habitual	F4
teg_m	G	55.561	teg	mid	+voice	mid	habitual	F4
teg_m1	T	50.593	teg	mid	+voice	mid	habitual	F4
teg_m1	EH1	79.308	teg	mid	+voice	mid	habitual	F4
teg_m1	G	67.002	teg	mid	+voice	mid	habitual	F4
teg_m2	T	42.241	teg	mid	+voice	mid	habitual	F4
teg_m2	EH1	78.645	teg	mid	+voice	mid	habitual	F4
teg_m2	G	50.140	teg	mid	+voice	mid	habitual	F4
teg_m3	T	58.993	teg	mid	+voice	mid	habitual	F4
teg_m3	EH1	73.588	teg	mid	+voice	mid	habitual	F4
teg_m3	G	59.671	teg	mid	+voice	mid	habitual	F4
tick_f	T	62.862	tick	high	-voice	final	habitual	F4
tick_f	IH1	106.378	tick	high	-voice	final	habitual	F4
tick_f	K	104.889	tick	high	-voice	final	habitual	F4
tick_f1	T	59.466	tick	high	-voice	final	habitual	F4
tick_f1	IH1	80.772	tick	high	-voice	final	habitual	F4
tick_f1	K	123.371	tick	high	-voice	final	habitual	F4
tick_f2	T	53.222	tick	high	-voice	final	habitual	F4
tick_f2	IH1	109.130	tick	high	-voice	final	habitual	F4
tick_f2	K	101.408	tick	high	-voice	final	habitual	F4
tick_f3	T	50.617	tick	high	-voice	final	habitual	F4
tick_f3	IH1	108.436	tick	high	-voice	final	habitual	F4
tick_f3	K	95.081	tick	high	-voice	final	habitual	F4
tick_i	T	48.175	tick	high	-voice	initial	habitual	F4
tick_i	IH1	57.932	tick	high	-voice	initial	habitual	F4
tick_i	K	52.443	tick	high	-voice	initial	habitual	F4
tick_i1	T	41.109	tick	high	-voice	initial	habitual	F4
tick_i1	IH1	59.607	tick	high	-voice	initial	habitual	F4
tick_i1	K	55.790	tick	high	-voice	initial	habitual	F4
tick_i2	T	39.003	tick	high	-voice	initial	habitual	F4
tick_i2	IH1	58.505	tick	high	-voice	initial	habitual	F4
tick_i2	K	62.264	tick	high	-voice	initial	habitual	F4
tick_i3	T	49.895	tick	high	-voice	initial	habitual	F4
tick_i3	IH1	65.451	tick	high	-voice	initial	habitual	F4
tick_i3	K	32.101	tick	high	-voice	initial	habitual	F4
tick_m	T	63.182	tick	high	-voice	mid	habitual	F4
tick_m	IH1	63.843	tick	high	-voice	mid	habitual	F4
tick_m	K	69.798	tick	high	-voice	mid	habitual	F4
tick_m1	T	40.998	tick	high	-voice	mid	habitual	F4
tick_m1	IH1	50.971	tick	high	-voice	mid	habitual	F4
tick_m1	K	48.016	tick	high	-voice	mid	habitual	F4
tick_m2	T	36.602	tick	high	-voice	mid	habitual	F4
tick_m2	IH1	55.834	tick	high	-voice	mid	habitual	F4
tick_m2	K	35.553	tick	high	-voice	mid	habitual	F4
tick_m3	T	49.462	tick	high	-voice	mid	habitual	F4
tick_m3	IH1	53.419	tick	high	-voice	mid	habitual	F4
tick_m3	K	48.803	tick	high	-voice	mid	habitual	F4
tig_f	T	68.907	tig	high	+voice	final	habitual	F4
tig_f	IH1	111.312	tig	high	+voice	final	habitual	F4
tig_f	G	74.616	tig	high	+voice	final	habitual	F4
tig_f1	T	44.764	tig	high	+voice	final	habitual	F4
tig_f1	IH1	119.728	tig	high	+voice	final	habitual	F4
tig_f1	G	67.989	tig	high	+voice	final	habitual	F4
tig_f2	T	72.266	tig	high	+voice	final	habitual	F4
tig_f2	IH1	133.579	tig	high	+voice	final	habitual	F4
tig_f2	G	66.424	tig	high	+voice	final	habitual	F4
tig_f3	T	79.692	tig	high	+voice	final	habitual	F4
tig_f3	IH1	120.270	tig	high	+voice	final	habitual	F4
tig_f3	G	86.432	tig	high	+voice	final	habitual	F4
tig_i	T	53.707	tig	high	+voice	initial	habitual	F4
tig_i	IH1	61.556	tig	high	+voice	initial	habitual	F4
tig_i	G	49.945	tig	high	+voice	initial	habitual	F4
tig_i1	T	50.273	tig	high	+voice	initial	habitual	F4
tig_i1	IH1	69.467	tig	high	+voice	initial	habitual	F4
tig_i1	G	46.504	tig	high	+voice	initial	habitual	F4
tig_i2	T	57.231	tig	high	+voice	initial	habitual	F4
tig_i2	IH1	70.739	tig	high	+voice	initial	habitual	F4
tig_i2	G	59.719	tig	high	+voice	initial	habitual	F4
tig_i3	T	54.798	tig	high	+voice	initial	habitual	F4
tig_i3	IH1	74.436	tig	high	+voice	initial	habitual	F4
tig_i3	G	55.075	tig	high	+voice	initial	habitual	F4
tig_m	T	52.069	tig	high	+voice	mid	habitual	F4
tig_m	IH1	56.922	tig	high	+voice	mid	habitual	F4
tig_m	G	44.069	tig	high	+voice	mid	habitual	F4
tig_m1	T	51.349	tig	high	+voice	mid	habitual	F4
tig_m1	IH1	52.460	tig	high	+voice	mid	habitual	F4
tig_m1	G	29.242	tig	high	+voice	mid	habitual	F4
tig_m2	T	56.011	tig	high	+voice	mid	habitual	F4
tig_m2	IH1	43.526	tig	high	+voice	mid	habitual	F4
tig_m2	G	61.110	tig	high	+voice	mid	habitual	F4
tig_m3	T	57.339	tig	high	+voice	mid	habitual	F4
tig_m3	IH1	57.131	tig	high	+voice	mid	habitual	F4
tig_m3	G	52.431	tig	high	+voice	mid	habitual	F4
tack_f	T	99.773	tack	low	-voice	final	slow	F4
tack_f	AE1	149.660	tack	low	-voice	final	slow	F4
tack_f	K	135.942	tack	low	-voice	final	slow	F4
tack_f1	T	97.186	tack	low	-voice	final	slow	F4
tack_f1	AE1	199.546	tack	low	-voice	final	slow	F4
tack_f1	K	106.184	tack	low	-voice	final	slow	F4
tack_f2	T	115.983	tack	low	-voice	final	slow	F4
tack_f2	AE1	210.757	tack	low	-voice	final	slow	F4
tack_f2	K	129.942	tack	low	-voice	final	slow	F4
tack_f3	T	115.129	tack	low	-voice	final	slow	F4
tack_f3	AE1	139.882	tack	low	-voice	final	slow	F4
tack_f3	K	179.601	tack	low	-voice	final	slow	F4
tack_i	T	110.815	tack	low	-voice	initial	slow	F4
tack_i	AE1	165.222	tack	low	-voice	initial	slow	F4
tack_i	K	132.374	tack	low	-voice	initial	slow	F4
tack_i1	T	138.854	tack	low	-voice	initial	slow	F4
tack_i1	AE1	198.471	tack	low	-voice	initial	slow	F4
tack_i1	K	97.567	tack	low	-voice	initial	slow	F4
tack_i2	T	100.600	tack	low	-voice	initial	slow	F4
tack_i2	AE1	199.546	tack	low	-voice	initial	slow	F4
tack_i2	K	96.564	tack	low	-voice	initial	slow	F4
tack_i3	T	148.524	tack	low	-voice	initial	slow	F4
tack_i3	AE1	191.478	tack	low	-voice	initial	slow	F4
tack_i3	K	113.997	tack	low	-voice	initial	slow	F4
tack_m	T	99.836	tack	low	-voice	mid	slow	F4
tack_m	AE1	206.187	tack	low	-voice	mid	slow	F4
tack_m	K	109.388	tack	low	-voice	mid	slow	F4
tack_m1	T	89.835	tack	low	-voice	mid	slow	F4
tack_m1	AE1	220.592	tack	low	-voice	mid	slow	F4
tack_m1	K	99.773	tack	low	-voice	mid	slow	F4
tack_m2	T	84.532	tack	low	-voice	mid	slow	F4
tack_m2	AE1	186.291	tack	low	-voice	mid	slow	F4
tack_m2	K	92.602	tack	low	-voice	mid	slow	F4
tack_m3	T	107.359	tack	low	-voice	mid	slow	F4
tack_m3	AE1	213.195	tack	low	-voice	mid	slow	F4
tack_m3	K	116.496	tack	low	-voice	mid	slow	F4
tag_f	T	100.816	tag	low	+voice	final	slow	F4
tag_f	AE1	212.535	tag	low	+voice	final	slow	F4
tag_f	G	90.499	tag	low	+voice	final	slow	F4
tag_f1	T	118.374	tag	low	+voice	final	slow	F4
tag_f1	AE1	236.314	tag	low	+voice	final	slow	F4
tag_f1	G	79.350	tag	low	+voice	final	slow	F4
tag_f2	T	114.670	tag	low	+voice	final	slow	F4
tag_f2	AE1	266.280	tag	low	+voice	final	slow	F4
tag_f2	G	61.191	tag	low	+voice	final	slow	F4
tag_f3	T	101.457	tag	low	+voice	final	slow	F4
tag_f3	AE1	259.410	tag	low	+voice	final	slow	F4
tag_f3	G	89.796	tag	low	+voice	final	slow	F4
tag_i	T	116.361	tag	low	+voice	initial	slow	F4
tag_i	AE1	250.274	tag	low	+voice	initial	slow	F4
tag_i	G	53.753	tag	low	+voice	initial	slow	F4
tag_i1	T	126.768	tag	low	+voice	initial	slow	F4
tag_i1	AE1	255.204	tag	low	+voice	initial	slow	F4
tag_i1	G	57.546	tag	low	+voice	initial	slow	F4
tag_i2	T	163.770	tag	low	+voice	initial	slow	F4
tag_i2	AE1	305.197	tag	low	+voice	initial	slow	F4
tag_i2	G	59.401	tag	low	+voice	initial	slow	F4
tag_i3	T	89.796	tag	low	+voice	initial	slow	F4
tag_i3	AE1	251.245	tag	low	+voice	initial	slow	F4
tag_i3	G	59.395	tag	low	+voice	initial	slow	F4
tag_m	T	115.198	tag	low	+voice	mid	slow	F4
tag_m	AE1	274.280	tag	low	+voice	mid	slow	F4
tag_m	G	67.300	tag	low	+voice	mid	slow	F4
tag_m1	T	84.378	tag	low	+voice	mid	slow	F4
tag_m1	AE1	253.926	tag	low	+voice	mid	slow	F4
tag_m2	T	103.607	tag	low	+voice	mid	slow	F4
tag_m2	AE1	265.554	tag	low	+voice	mid	slow	F4
tag_m2	G	47.347	tag	low	+voice	mid	slow	F4
tag_m3	T	102.916	tag	low	+voice	mid	slow	F4
tag_m3	AE1	231.792	tag	low	+voice	mid	slow	F4
tag_m3	G	82.981	tag	low	+voice	mid	slow	F4
teck_f	T	53.897	teck	mid	-voice	final	slow	F4
teck_f	EH1	99.773	teck	mid	-voice	final	slow	F4
teck_f	K	121.976	teck	mid	-voice	final	slow	F4
teck_f1	T	95.477	teck	mid	-voice	final	slow	F4
teck_f1	EH1	137.505	teck	mid	-voice	final	slow	F4
teck_f1	K	134.416	teck	mid	-voice	final	slow	F4
teck_f2	T	95.492	teck	mid	-voice	final	slow	F4
teck_f2	EH1	94.077	teck	mid	-voice	final	slow	F4
teck_f2	K	246.048	teck	mid	-voice	final	slow	F4
teck_f3	T	102.592	teck	mid	-voice	final	slow	F4
teck_f3	EH1	97.135	teck	mid	-voice	final	slow	F4
teck_f3	K	200.818	teck	mid	-voice	final	slow	F4
teck_i	T	127.420	teck	mid	-voice	initial	slow	F4
teck_i	EH1	105.623	teck	mid	-voice	initial	slow	F4
teck_i	K	115.659	teck	mid	-voice	initial	slow	F4
teck_i1	T	92.420	teck	mid	-voice	initial	slow	F4
teck_i1	EH1	121.770	teck	mid	-voice	initial	slow	F4
teck_i1	K	133.583	teck	mid	-voice	initial	slow	F4
teck_i2	T	105.342	teck	mid	-voice	initial	slow	F4
teck_i2	EH1	124.136	teck	mid	-voice	initial	slow	F4
teck_i2	K	118.771	teck	mid	-voice	initial	slow	F4
teck_i3	T	99.032	teck	mid	-voice	initial	slow	F4
teck_i3	EH1	114.310	teck	mid	-voice	initial	slow	F4
teck_i3	K	125.421	teck	mid	-voice	initial	slow	F4
teck_m	T	80.206	teck	mid	-voice	mid	slow	F4
teck_m	EH1	129.705	teck	mid	-voice	mid	slow	F4
teck_m	K	120.576	teck	mid	-voice	mid	slow	F4
teck_m1	T	99.579	teck	mid	-voice	mid	slow	F4
teck_m1	EH1	119.137	teck	mid	-voice	mid	slow	F4
teck_m1	K	103.590	teck	mid	-voice	mid	slow	F4
teck_m2	T	87.487	teck	mid	-voice	mid	slow	F4
teck_m2	EH1	121.879	teck	mid	-voice	mid	slow	F4
teck_m2	K	123.689	teck	mid	-voice	mid	slow	F4
teck_m3	T	89.922	teck	mid	-voice	mid	slow	F4
teck_m3	EH1	117.871	teck	mid	-voice	mid	slow	F4
teck_m3	K	108.757	teck	mid	-voice	mid	slow	F4
teg_f	T	107.620	teg	mid	+voice	final	slow	F4
teg_f	EH1	149.660	teg	mid	+voice	final	slow	F4
teg_f	G	93.015	teg	mid	+voice	final	slow	F4
teg_f1	T	89.917	teg	mid	+voice	final	slow	F4
teg_f1	EH1	179.174	teg	mid	+voice	final	slow	F4
teg_f1	G	71.991	teg	mid	+voice	final	slow	F4
teg_f2	T	97.140	teg	mid	+voice	final	slow	F4
teg_f2	EH1	167.702	teg	mid	+voice	final	slow	F4
teg_f2	G	73.304	teg	mid	+voice	final	slow	F4
teg_f3	T	133.014	teg	mid	+voice	final	slow	F4
teg_f3	EH1	167.875	teg	mid	+voice	final	slow	F4
teg_f3	G	76.514	teg	mid	+voice	final	slow	F4
teg_i	T	125.735	teg	mid	+voice	initial	slow	F4
teg_i	EH1	164.178	teg	mid	+voice	initial	slow	F4
teg_i	G	78.863	teg	mid	+voice	initial	slow	F4
teg_i1	T	107.616	teg	mid	+voice	initial	slow	F4
teg_i1	EH1	189.569	teg	mid	+voice	initial	slow	F4
teg_i1	G	65.870	teg	mid	+voice	initial	slow	F4
teg_i2	T	149.506	teg	mid	+voice	initial	slow	F4
teg_i2	EH1	176.481	teg	mid	+voice	initial	slow	F4
teg_i2	G	76.514	teg	mid	+voice	initial	slow	F4
teg_i3	T	122.861	teg	mid	+voice	initial	slow	F4
teg_i3	EH1	162.310	teg	mid	+voice	initial	slow	F4
teg_i3	G	75.508	teg	mid	+voice	initial	slow	F4
teg_m	T	100.711	teg	mid	+voice	mid	slow	F4
teg_m	EH1	189.569	teg	mid	+voice	mid	slow	F4
teg_m	G	96.436	teg	mid	+voice	mid	slow	F4
teg_m1	T	129.705	teg	mid	+voice	mid	slow	F4
teg_m1	EH1	189.569	teg	mid	+voice	mid	slow	F4
teg_m1	G	69.019	teg	mid	+voice	mid	slow	F4
teg_m2	T	139.683	teg	mid	+voice	mid	slow	F4
teg_m2	EH1	179.592	teg	mid	+voice	mid	slow	F4
teg_m2	G	73.211	teg	mid	+voice	mid	slow	F4
teg_m3	T	83.956	teg	mid	+voice	mid	slow	F4
teg_m3	EH1	206.663	teg	mid	+voice	mid	slow	F4
teg_m3	G	58.179	teg	mid	+voice	mid	slow	F4
tick_f	T	68.226	tick	high	-voice	final	slow	F4
tick_f	IH1	98.074	tick	high	-voice	final	slow	F4
tick_f	K	129.818	tick	high	-voice	final	slow	F4
tick_f1	T	75.114	tick	high	-voice	final	slow	F4
tick_f1	IH1	105.349	tick	high	-voice	final	slow	F4
tick_f1	K	167.288	tick	high	-voice	final	slow	F4
tick_f2	T	73.397	tick	high	-voice	final	slow	F4
tick_f2	IH1	91.068	tick	high	-voice	final	slow	F4
tick_f2	K	186.008	tick	high	-voice	final	slow	F4
tick_f3	T	69.725	tick	high	-voice	final	slow	F4
tick_f3	IH1	84.435	tick	high	-voice	final	slow	F4
tick_f3	K	163.033	tick	high	-voice	final	slow	F4
tick_i	T	58.527	tick	high	-voice	initial	slow	F4
tick_i	IH1	105.194	tick	high	-voice	initial	slow	F4
tick_i	K	131.124	tick	high	-voice	initial	slow	F4
tick_i1	T	54.472	tick	high	-voice	initial	slow	F4
tick_i1	IH1	116.397	tick	high	-voice	initial	slow	F4
tick_i1	K	138.608	tick	high	-voice	initial	slow	F4
tick_i2	T	79.900	tick	high	-voice	initial	slow	F4
tick_i2	IH1	118.199	tick	high	-voice	initial	slow	F4
tick_i2	K	144.613	tick	high	-voice	initial	slow	F4
tick_i3	T	88.592	tick	high	-voice	initial	slow	F4
tick_i3	IH1	88.024	tick	high	-voice	initial	slow	F4
tick_i3	K	127.777	tick	high	-voice	initial	slow	F4
tick_m	T	57.614	tick	high	-voice	mid	slow	F4
tick_m	IH1	106.913	tick	high	-voice	mid	slow	F4
tick_m	K	93.187	tick	high	-voice	mid	slow	F4
tick_m1	T	71.918	tick	high	-voice	mid	slow	F4
tick_m1	IH1	108.317	tick	high	-voice	mid	slow	F4
tick_m1	K	117.712	tick	high	-voice	mid	slow	F4
tick_m2	T	74.271	tick	high	-voice	mid	slow	F4
tick_m2	IH1	104.420	tick	high	-voice	mid	slow	F4
tick_m2	K	113.245	tick	high	-voice	mid	slow	F4
tick_m3	T	72.405	tick	high	-voice	mid	slow	F4
tick_m3	IH1	94.978	tick	high	-voice	mid	slow	F4
tick_m3	K	86.380	tick	high	-voice	mid	slow	F4
tig_f	T	90.575	tig	high	+voice	final	slow	F4
tig_f	IH1	149.616	tig	high	+voice	final	slow	F4
tig_f	G	103.993	tig	high	+voice	final	slow	F4
tig_f1	T	68.440	tig	high	+voice	final	slow	F4
tig_f1	IH1	162.680	tig	high	+voice	final	slow	F4
tig_f1	G	66.332	tig	high	+voice	final	slow	F4
tig_f2	T	74.609	tig	high	+voice	final	slow	F4
tig_f2	IH1	164.552	tig	high	+voice	final	slow	F4
tig_f2	G	80.935	tig	high	+voice	final	slow	F4
tig_f3	T	93.641	tig	high	+voice	final	slow	F4
tig_f3	IH1	146.197	tig	high	+voice	final	slow	F4
tig_f3	G	86.635	tig	high	+voice	final	slow	F4
tig_i	T	104.574	tig	high	+voice	initial	slow	F4
tig_i	IH1	152.372	tig	high	+voice	initial	slow	F4
tig_i	G	56.776	tig	high	+voice	initial	slow	F4
tig_i1	T	94.787	tig	high	+voice	initial	slow	F4
tig_i1	IH1	164.624	tig	high	+voice	initial	slow	F4
tig_i1	G	51.735	tig	high	+voice	initial	slow	F4
tig_i2	T	131.347	tig	high	+voice	initial	slow	F4
tig_i2	IH1	159.637	tig	high	+voice	initial	slow	F4
tig_i2	G	69.976	tig	high	+voice	initial	slow	F4
tig_i3	T	102.591	tig	high	+voice	initial	slow	F4
tig_i3	IH1	153.799	tig	high	+voice	initial	slow	F4
tig_i3	G	59.992	tig	high	+voice	initial	slow	F4
tig_m	T	99.337	tig	high	+voice	mid	slow	F4
tig_m	IH1	199.516	tig	high	+voice	mid	slow	F4
tig_m	G	63.138	tig	high	+voice	mid	slow	F4
tig_m1	T	95.792	tig	high	+voice	mid	slow	F4
tig_m1	IH1	180.213	tig	high	+voice	mid	slow	F4
tig_m1	G	72.776	tig	high	+voice	mid	slow	F4
tig_m2	T	103.206	tig	high	+voice	mid	slow	F4
tig_m2	IH1	156.827	tig	high	+voice	mid	slow	F4
tig_m2	G	63.552	tig	high	+voice	mid	slow	F4
tig_m3	T	102.381	tig	high	+voice	mid	slow	F4
tig_m3	IH1	157.030	tig	high	+voice	mid	slow	F4
tig_m3	G	63.853	tig	high	+voice	mid	slow	F4
tack_f	T	75.830	tack	low	-voice	final	fast	F5
tack_f	AE1	158.531	tack	low	-voice	final	fast	F5
tack_f	K	121.341	tack	low	-voice	final	fast	F5
tack_f1	T	59.497	tack	low	-voice	final	fast	F5
tack_f1	AE1	174.742	tack	low	-voice	final	fast	F5
tack_f1	K	99.786	tack	low	-voice	final	fast	F5
tack_f2	T	56.722	tack	low	-voice	final	fast	F5
tack_f2	AE1	167.435	tack	low	-voice	final	fast	F5
tack_f2	K	93.415	tack	low	-voice	final	fast	F5
tack_f3	T	66.325	tack	low	-voice	final	fast	F5
tack_f3	AE1	166.186	tack	low	-voice	final	fast	F5
tack_f3	K	111.039	tack	low	-voice	final	fast	F5
tack_i	T	51.945	tack	low	-voice	initial	fast	F5
tack_i	AE1	93.311	tack	low	-voice	initial	fast	F5
tack_i	K	39.525	tack	low	-voice	initial	fast	F5
tack_i1	T	49.887	tack	low	-voice	initial	fast	F5
tack_i1	AE1	99.773	tack	low	-voice	initial	fast	F5
tack_i1	K	40.337	tack	low	-voice	initial	fast	F5
tack_i2	T	63.961	tack	low	-voice	initial	fast	F5
tack_i2	AE1	92.660	tack	low	-voice	initial	fast	F5
tack_i2	K	48.053	tack	low	-voice	initial	fast	F5
tack_i3	T	57.873	tack	low	-voice	initial	fast	F5
tack_i3	AE1	93.097	tack	low	-voice	initial	fast	F5
tack_i3	K	30.616	tack	low	-voice	initial	fast	F5
tack_m	T	63.998	tack	low	-voice	mid	fast	F5
